registros,Crit_Julg,Cmp_Gru,I_Cmp,I_Und,DS_ITCP_MODELO_VERSAO,Pref_Nac,Vant ??,Sustent,Pref_Adic,Vant Adic ??,Tipo_Obj,CritVal,Vl_Sigilo,Tp_Reduc,,
1,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,EMBALAGEM 1 KG,KG,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
1,Menor Valor,Não tem Grupo,ARROZ,UNIDADE,N/SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,UNIDADE,VERMELHO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,UNIDADES,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,EMB,amigao,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Percentual,,
1,Menor Valor,Não tem Grupo,ARROZ BENEFICIADO,EMB,GRAOS,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
1,Menor Valor,Não tem Grupo,ARROZ,SACO COM 5 QUILO,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,UN,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,UNIDADE,"Arroz especial,tipo 1",Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,ORGANICO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,KILO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,M&K,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,MISTURA PARA ARROZ DOCE,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,PARARI,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,PARBOLIZADO 1KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,PCT C/ 1 KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,Q-RENDE,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,ROZCATO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"SACO 1,00 KG",KIARROZ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PACOTE C/05KG.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PACOTE COM 5 KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PCTE 1 KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PCTS 05 KILOS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PTE,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,QUILIGRAMAS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PCT DE 05 KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,SACO DE 5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,SC.,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,UNID.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não tem Grupo,ARROZ,"SACO 50,00 KG",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não tem Grupo,ARROZ,"FARDO 30,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não tem Grupo,ARROZ,"POTE 1,00 KG",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,PT,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,TO,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,BENEFICIAMENTO DE ARROZ / MATERIA PRIMA,UN,NAO SE APLICA,Não se Aplica,-9,NÃO SUSTENTAVEL,Não se Aplica,-9,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,BRILHADOR DE ARROZ ( POLIDOR DE ARROZ ),"PACOTE 100,00 UN",NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,KG.,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,KILOS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,CASCA ARROZ,METROS CUBICO,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,"LATA 250,00 G",NAO SE APLICA,Não se Aplica,0,NÃO INFORMADO,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,"LATA 400,00 G",NAO SE APLICA,Não se Aplica,0,NÃO INFORMADO,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PACOTE.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PACOTES 5KILOS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PAC 5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,PACOTE 5 KILOS,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO C/ 60 PACTE DE,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO C/10 X 1,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO C/30 X 1 KG.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO C/5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO(C/30PCT.DE 01,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDO.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FARDOS C/30 KILOGRAM,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,SACAS,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,SACAS/40KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,SACO KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,SC 40 KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,450,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,ARROZ TIPO 1,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ,FAD 6X5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FARD,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FARDO COM 30 KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FARDO COM 6 PAGOTES,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FARDO/30KILOS,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FD C/ 5KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,FR,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,KERO KERO,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,QUILOGRAMA,Variado,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,800g,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,fardo,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Percentual,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,KIFLOCÃO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,MUCILON ARROZ 400GR - NESTLÉ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Percentual,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,"PACOTE 5,0 KG",NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,UNIDADE,vitalicia,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,FARINHA ARROZ,QUILOGRAMA,BONOARROZ,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,PCT COM 5 KG,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,PCT.,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,PCT. 5 KG.,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,PORÇÃO,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,PCT 5K,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Não Informado,Não se Aplica,ARROZ IN - NATURA,KG..,NAO SE APLICA,Não se Aplica,0,NÃO SUSTENTAVEL,Não se Aplica,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,1KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,ARROZ BENEFICIADO,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,EMB DE 5 KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"EMBALAGEM 0,250000 G",GENEROS ALIMENTICIOS,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,EMBALAGEM 250G,EMBALAGEM,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,EMBLAGEM,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO,fd com 30kg de 1kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"FARDO 00000030,00 KG",bianco,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,Embalagem com 1Kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PCT 5KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILO,CHINÊS,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"FARDO 30,00 KG",Conforme descrição,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"FARDO 30,00 KG",TIO JOÃO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO 30KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO C/ 30KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO DE 30KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KG,0,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KG,GAUCHO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KG,REALENGO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KILOGRAMA,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KIOLOGRAMA,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",cristal,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",EMB. 1 KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",Embalagem C/ 1 KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",ARROZ INTEGRAL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",Arroz integral tipo agulhinha.,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",ARROZ VERA INTEGRAL 1 KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,360G,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não se Aplica,ARROZ,FARDO COM 30 KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não se Aplica,ARROZ,"SACO 50,00 KG",NAO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ,PACOTE,2018/2018,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ,QUILOGRAMA,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,UNIDADE,d tudo,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,EMBALAGEM,PCT,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG,pacote 1 e 5 kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KILO,Agulhinha Tipo 1 Polido Longo Fino,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PCT 1KG,ARROZ,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PCT,PCT,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE,"Arroz integral, tipo 1, com tolerância de grãos qu",Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,"PACOTE 00000005,00 K",NACIONAL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE C/ 05 KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE C/ 1 KG,DALLAS,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE COM 1KG.,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,FARINHA ARROZ,QUILOGRAMA,FARINHA DE ARROZ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ IN - NATURA,EMBALAGEM DE 05 KG,pct 5kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 5,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
